date,open,high,low,close,volume,index_name
2015-03-17 00:00:00+05:30,8689.1,8742.54,8630.79,8723.29,0,NIFTY 50
2015-03-18 00:00:00+05:30,8742.9,8747.25,8664,8685.9,0,NIFTY 50
2015-03-19 00:00:00+05:30,8749.45,8788.2,8614.65,8634.6,0,NIFTY 50
2015-03-20 00:00:00+05:30,8627.9,8627.9,8553,8570.9,0,NIFTY 50
2015-03-23 00:00:00+05:30,8591.54,8608.35,8540.54,8550.9,0,NIFTY 50
2015-03-24 00:00:00+05:30,8537.04,8627.75,8535.85,8542.9,0,NIFTY 50
2015-03-25 00:00:00+05:30,8568.9,8573.75,8516.54,8530.79,0,NIFTY 50
2015-03-26 00:00:00+05:30,8474.95,8499.45,8325.35,8342.1,0,NIFTY 50
2015-03-27 00:00:00+05:30,8396,8413.2,8269.15,8341.4,0,NIFTY 50
2015-03-30 00:00:00+05:30,8390.95,8504.54,8380.75,8492.29,0,NIFTY 50
2015-03-31 00:00:00+05:30,8527.6,8550.45,8454.15,8491,0,NIFTY 50
2015-04-01 00:00:00+05:30,8483.7,8603.4,8464.75,8586.2,0,NIFTY 50
2015-04-06 00:00:00+05:30,8615.79,8667.54,8573.75,8659.9,0,NIFTY 50
2015-04-07 00:00:00+05:30,8684.45,8693.6,8586.85,8660.29,0,NIFTY 50
2015-04-08 00:00:00+05:30,8698.95,8730.5,8679.79,8714.4,0,NIFTY 50
2015-04-09 00:00:00+05:30,8756.2,8785.5,8682.45,8778.29,0,NIFTY 50
2015-04-10 00:00:00+05:30,8774.35,8787.4,8733.6,8780.29,0,NIFTY 50
2015-04-13 00:00:00+05:30,8801.75,8841.65,8762.1,8834,0,NIFTY 50
2015-04-15 00:00:00+05:30,8844.75,8844.79,8722.4,8750.2,0,NIFTY 50
2015-04-16 00:00:00+05:30,8757.04,8760,8645.65,8706.7,0,NIFTY 50
2015-04-17 00:00:00+05:30,8698.04,8699.85,8596.7,8606,0,NIFTY 50
2015-04-20 00:00:00+05:30,8618.79,8619.95,8422.75,8448.1,0,NIFTY 50
2015-04-21 00:00:00+05:30,8416.1,8469.35,8352.7,8377.7,0,NIFTY 50
2015-04-22 00:00:00+05:30,8400.4,8449.95,8284.7,8429.7,0,NIFTY 50
2015-04-23 00:00:00+05:30,8478.2,8504.95,8361.85,8398.29,0,NIFTY 50
2015-04-24 00:00:00+05:30,8405.7,8413.29,8273.35,8305.2,0,NIFTY 50
2015-04-27 00:00:00+05:30,8330.54,8334.45,8202.35,8213.79,0,NIFTY 50
2015-04-28 00:00:00+05:30,8215.54,8308,8185.15,8285.6,0,NIFTY 50
2015-04-29 00:00:00+05:30,8274.79,8308.2,8219.2,8239.7,0,NIFTY 50
2015-04-30 00:00:00+05:30,8224.5,8229.4,8144.75,8181.5,0,NIFTY 50
2015-05-04 00:00:00+05:30,8230.04,8346,8220.45,8331.9,0,NIFTY 50
2015-05-05 00:00:00+05:30,8338.4,8355.65,8280.6,8324.79,0,NIFTY 50
2015-05-06 00:00:00+05:30,8316.6,8331.95,8083,8097,0,NIFTY 50
2015-05-07 00:00:00+05:30,8077,8122.6,7997.15,8057.3,0,NIFTY 50
2015-05-08 00:00:00+05:30,8131.5,8224.95,8123.45,8191.5,0,NIFTY 50
2015-05-11 00:00:00+05:30,8243.2,8332.75,8224.65,8325.2,0,NIFTY 50
2015-05-12 00:00:00+05:30,8326.15,8326.65,8115.3,8126.9,0,NIFTY 50
2015-05-13 00:00:00+05:30,8181.55,8254.95,8089.8,8235.4,0,NIFTY 50
2015-05-14 00:00:00+05:30,8232.45,8236.25,8137.3,8224.2,0,NIFTY 50
2015-05-15 00:00:00+05:30,8240.29,8279.2,8212.2,8262.29,0,NIFTY 50
2015-05-18 00:00:00+05:30,8284.95,8384.6,8271.95,8373.6,0,NIFTY 50
2015-05-19 00:00:00+05:30,8356.2,8427.79,8335,8365.6,0,NIFTY 50
2015-05-20 00:00:00+05:30,8392.65,8440.35,8391.45,8423.2,0,NIFTY 50
2015-05-21 00:00:00+05:30,8434.5,8446.35,8382.5,8421,0,NIFTY 50
2015-05-22 00:00:00+05:30,8432.5,8489.54,8420.6,8458.9,0,NIFTY 50
2015-05-25 00:00:00+05:30,8438.15,8441.95,8364.15,8370.2,0,NIFTY 50
2015-05-26 00:00:00+05:30,8377.1,8378.9,8320.04,8339.29,0,NIFTY 50
2015-05-27 00:00:00+05:30,8302.75,8342.85,8277.95,8334.6,0,NIFTY 50
2015-05-28 00:00:00+05:30,8345.7,8364.5,8270.15,8319,0,NIFTY 50
2015-05-29 00:00:00+05:30,8327.1,8443.9,8305.7,8433.6,0,NIFTY 50
2015-06-01 00:00:00+05:30,8417.25,8467.15,8405.4,8433.4,0,NIFTY 50
2015-06-02 00:00:00+05:30,8442.79,8445.35,8226.04,8236.4,0,NIFTY 50
2015-06-03 00:00:00+05:30,8232.45,8236.7,8094.15,8135.1,0,NIFTY 50
2015-06-04 00:00:00+05:30,8155.15,8160.05,8056.75,8130.6,0,NIFTY 50
2015-06-05 00:00:00+05:30,8119.15,8191,8100.15,8114.7,0,NIFTY 50
2015-06-08 00:00:00+05:30,8124.35,8131,8030.55,8044.1,0,NIFTY 50
2015-06-09 00:00:00+05:30,8026.5,8057.15,8005.15,8022.4,0,NIFTY 50
2015-06-10 00:00:00+05:30,8024.15,8152.25,8023.8,8124.4,0,NIFTY 50
2015-06-11 00:00:00+05:30,8157.3,8163.05,7958.25,7965.3,0,NIFTY 50
2015-06-12 00:00:00+05:30,7959.85,7995.6,7940.3,7982.9,0,NIFTY 50
2015-06-15 00:00:00+05:30,7986.6,8057.7,7944.85,8013.9,0,NIFTY 50
2015-06-16 00:00:00+05:30,8004.2,8061.85,7952.35,8047.3,0,NIFTY 50
2015-06-17 00:00:00+05:30,8084.2,8136.85,8048.95,8091.5,0,NIFTY 50
2015-06-18 00:00:00+05:30,8113.7,8186.9,8101.8,8174.6,0,NIFTY 50
2015-06-19 00:00:00+05:30,8201.15,8250.79,8195.65,8224.9,0,NIFTY 50
2015-06-22 00:00:00+05:30,8259.29,8369.45,8257.4,8353.1,0,NIFTY 50
2015-06-23 00:00:00+05:30,8377.45,8398.45,8334.95,8381.55,0,NIFTY 50
2015-06-24 00:00:00+05:30,8399.4,8421.35,8338.9,8360.85,0,NIFTY 50
2015-06-25 00:00:00+05:30,8336.25,8423.15,8329.5,8398,0,NIFTY 50
2015-06-26 00:00:00+05:30,8393.95,8408.54,8339.7,8381.1,0,NIFTY 50
2015-06-29 00:00:00+05:30,8247.04,8329.45,8195.65,8318.4,0,NIFTY 50
2015-06-30 00:00:00+05:30,8316.35,8378,8298.95,8368.5,0,NIFTY 50
2015-07-01 00:00:00+05:30,8376.25,8481.6,8370.15,8453.05,0,NIFTY 50
2015-07-02 00:00:00+05:30,8471.95,8479.25,8433.2,8444.9,0,NIFTY 50
2015-07-03 00:00:00+05:30,8440.1,8497.75,8424.15,8484.9,0,NIFTY 50
2015-07-06 00:00:00+05:30,8386.15,8533.15,8386.15,8522.15,0,NIFTY 50
2015-07-07 00:00:00+05:30,8525.5,8561.35,8483.85,8510.8,0,NIFTY 50
2015-07-08 00:00:00+05:30,8439.2,8457.5,8341.4,8363.05,0,NIFTY 50
2015-07-09 00:00:00+05:30,8364.85,8400.29,8323,8328.55,0,NIFTY 50
2015-07-10 00:00:00+05:30,8365.7,8377.1,8315.4,8360.55,0,NIFTY 50
2015-07-13 00:00:00+05:30,8397.25,8471.65,8355.4,8459.65,0,NIFTY 50
2015-07-14 00:00:00+05:30,8470.6,8480.25,8424.1,8454.1,0,NIFTY 50
2015-07-15 00:00:00+05:30,8463.4,8531.4,8462.95,8523.8,0,NIFTY 50
2015-07-16 00:00:00+05:30,8546.15,8616.1,8542.9,8608.05,0,NIFTY 50
2015-07-17 00:00:00+05:30,8623.65,8642.95,8593.15,8609.85,0,NIFTY 50
2015-07-20 00:00:00+05:30,8623.9,8624.1,8559,8603.45,0,NIFTY 50
2015-07-21 00:00:00+05:30,8601.5,8646.75,8517.9,8529.45,0,NIFTY 50
2015-07-22 00:00:00+05:30,8512.25,8643.9,8498.65,8633.5,0,NIFTY 50
2015-07-23 00:00:00+05:30,8643.95,8654.75,8573.79,8589.8,0,NIFTY 50
2015-07-24 00:00:00+05:30,8588.15,8589.15,8513.5,8521.55,0,NIFTY 50
2015-07-27 00:00:00+05:30,8492.1,8492.2,8351.54,8361,0,NIFTY 50
2015-07-28 00:00:00+05:30,8371.1,8397.4,8321.75,8337,0,NIFTY 50
2015-07-29 00:00:00+05:30,8365.6,8381.5,8338.45,8375.05,0,NIFTY 50
2015-07-30 00:00:00+05:30,8417,8458.9,8408.29,8421.8,0,NIFTY 50
2015-07-31 00:00:00+05:30,8456.1,8548.95,8448,8532.85,0,NIFTY 50
2015-08-03 00:00:00+05:30,8510.65,8563.95,8508.1,8543.05,0,NIFTY 50
2015-08-04 00:00:00+05:30,8564.1,8565.15,8448.25,8516.9,0,NIFTY 50
2015-08-05 00:00:00+05:30,8547.45,8591.85,8545.85,8567.95,0,NIFTY 50
2015-08-06 00:00:00+05:30,8585.79,8606.29,8551.5,8588.65,0,NIFTY 50
2015-08-07 00:00:00+05:30,8580.79,8595.95,8552.7,8564.6,0,NIFTY 50
2015-08-10 00:00:00+05:30,8577,8621.54,8497.79,8607.55,0,NIFTY 50
2015-08-11 00:00:00+05:30,8548.45,8556.25,8441.29,8462.35,0,NIFTY 50
2015-08-12 00:00:00+05:30,8445.7,8446.95,8337.95,8349.45,0,NIFTY 50
2015-08-13 00:00:00+05:30,8384.45,8429.5,8339.75,8355.85,0,NIFTY 50
2015-08-14 00:00:00+05:30,8402.35,8530.1,8381.2,8518.55,0,NIFTY 50
2015-08-17 00:00:00+05:30,8530.5,8530.6,8428.04,8477.3,0,NIFTY 50
2015-08-18 00:00:00+05:30,8505.85,8525.75,8433.6,8466.55,0,NIFTY 50
2015-08-19 00:00:00+05:30,8468.04,8520.45,8425.95,8495.15,0,NIFTY 50
2015-08-20 00:00:00+05:30,8471.04,8501.35,8359.75,8372.75,0,NIFTY 50
2015-08-21 00:00:00+05:30,8305.4,8322.2,8225.04,8299.95,0,NIFTY 50
2015-08-24 00:00:00+05:30,8055.95,8060.05,7769.4,7809,0,NIFTY 50
2015-08-25 00:00:00+05:30,7895.4,7925.4,7667.25,7880.7,0,NIFTY 50
2015-08-26 00:00:00+05:30,7865.25,7930.05,7777.1,7791.85,0,NIFTY 50
2015-08-27 00:00:00+05:30,7921.6,7963.6,7862.3,7948.95,0,NIFTY 50
2015-08-28 00:00:00+05:30,8053.7,8091.8,7961.65,8001.95,0,NIFTY 50
2015-08-31 00:00:00+05:30,8009.25,8043.6,7947.95,7971.3,0,NIFTY 50
2015-09-01 00:00:00+05:30,7907.95,7929.1,7746.5,7785.85,0,NIFTY 50
2015-09-02 00:00:00+05:30,7856.65,7862.55,7699.25,7717,0,NIFTY 50
2015-09-03 00:00:00+05:30,7774.45,7845.6,7754.05,7823,0,NIFTY 50
2015-09-04 00:00:00+05:30,7803.4,7804.9,7626.85,7655.05,0,NIFTY 50
2015-09-07 00:00:00+05:30,7685.85,7705.05,7545.9,7558.8,0,NIFTY 50
2015-09-08 00:00:00+05:30,7587.7,7720.9,7539.5,7688.25,0,NIFTY 50
2015-09-09 00:00:00+05:30,7805.85,7846.05,7764.55,7818.6,0,NIFTY 50
2015-09-10 00:00:00+05:30,7729.05,7819.85,7678.5,7788.1,0,NIFTY 50
2015-09-11 00:00:00+05:30,7833.8,7864.85,7759.9,7789.3,0,NIFTY 50
2015-09-14 00:00:00+05:30,7811.1,7879.95,7761.85,7872.25,0,NIFTY 50
2015-09-15 00:00:00+05:30,7867.35,7880,7799.75,7829.1,0,NIFTY 50
2015-09-16 00:00:00+05:30,7886.85,7913.9,7853.3,7899.15,0,NIFTY 50
2015-09-18 00:00:00+05:30,7967.45,8055,7955.85,7981.9,0,NIFTY 50
2015-09-21 00:00:00+05:30,7911.5,7987.9,7908.35,7977.1,0,NIFTY 50
2015-09-22 00:00:00+05:30,8014.8,8021.6,7787.75,7812,0,NIFTY 50
2015-09-23 00:00:00+05:30,7737.35,7882.9,7723.25,7845.95,0,NIFTY 50
2015-09-24 00:00:00+05:30,7838.4,7894.5,7804.1,7868.5,0,NIFTY 50
2015-09-28 00:00:00+05:30,7892.8,7893.95,7787.95,7795.7,0,NIFTY 50
2015-09-29 00:00:00+05:30,7725.7,7926.55,7691.2,7843.3,0,NIFTY 50
2015-09-30 00:00:00+05:30,7924.25,7957.7,7874.5,7948.9,0,NIFTY 50
2015-10-01 00:00:00+05:30,7992.05,8008.25,7930.65,7950.9,0,NIFTY 50
2015-10-05 00:00:00+05:30,8005.1,8128.9,8005.1,8119.3,0,NIFTY 50
2015-10-06 00:00:00+05:30,8180.45,8180.95,8096.5,8152.9,0,NIFTY 50
2015-10-07 00:00:00+05:30,8146.2,8188.9,8132.9,8177.4,0,NIFTY 50
2015-10-08 00:00:00+05:30,8196.75,8196.75,8105.85,8129.35,0,NIFTY 50
2015-10-09 00:00:00+05:30,8186.35,8232.2,8139.65,8189.7,0,NIFTY 50
2015-10-12 00:00:00+05:30,8231.5,8244.5,8128.2,8143.6,0,NIFTY 50
2015-10-13 00:00:00+05:30,8121.95,8150.25,8088.6,8131.7,0,NIFTY 50
2015-10-14 00:00:00+05:30,8102.4,8139.3,8096.35,8107.9,0,NIFTY 50
2015-10-15 00:00:00+05:30,8134.35,8190.55,8129.8,8179.5,0,NIFTY 50
2015-10-16 00:00:00+05:30,8193.65,8246.4,8147.65,8238.15,0,NIFTY 50
2015-10-19 00:00:00+05:30,8262.54,8283.04,8239.2,8275.05,0,NIFTY 50
2015-10-20 00:00:00+05:30,8280.29,8294.04,8229.2,8261.65,0,NIFTY 50
2015-10-21 00:00:00+05:30,8258.35,8294.4,8217.15,8251.7,0,NIFTY 50
2015-10-23 00:00:00+05:30,8308.25,8328.1,8280.75,8295.45,0,NIFTY 50
2015-10-26 00:00:00+05:30,8333.65,8336.29,8252.04,8260.55,0,NIFTY 50
2015-10-27 00:00:00+05:30,8230.35,8241.95,8217.04,8232.9,0,NIFTY 50
2015-10-28 00:00:00+05:30,8188.9,8209.1,8131.8,8171.2,0,NIFTY 50
2015-10-29 00:00:00+05:30,8175.45,8179.6,8098,8111.75,0,NIFTY 50
2015-10-30 00:00:00+05:30,8123.55,8146.1,8044.4,8065.8,0,NIFTY 50
2015-11-02 00:00:00+05:30,8054.55,8060.7,7995.6,8050.8,0,NIFTY 50
2015-11-03 00:00:00+05:30,8086.35,8100.35,8031.75,8060.7,0,NIFTY 50
2015-11-04 00:00:00+05:30,8104.9,8116.1,8027.3,8040.2,0,NIFTY 50
2015-11-05 00:00:00+05:30,8030.35,8031.2,7944.1,7955.45,0,NIFTY 50
2015-11-06 00:00:00+05:30,7956.55,8002.65,7926.15,7954.3,0,NIFTY 50
2015-11-09 00:00:00+05:30,7788.25,7937.75,7771.7,7915.2,0,NIFTY 50
2015-11-10 00:00:00+05:30,7877.6,7885.1,7772.85,7783.35,0,NIFTY 50
2015-11-11 00:00:00+05:30,7838.8,7847.95,7819.1,7825,0,NIFTY 50
2015-11-13 00:00:00+05:30,7762.45,7775.1,7730.9,7762.25,0,NIFTY 50
2015-11-16 00:00:00+05:30,7732.95,7838.85,7714.15,7806.6,0,NIFTY 50
2015-11-17 00:00:00+05:30,7848.75,7860.45,7793,7837.55,0,NIFTY 50
2015-11-18 00:00:00+05:30,7823.15,7843.4,7725.05,7731.8,0,NIFTY 50
2015-11-19 00:00:00+05:30,7788.5,7854.9,7765.45,7842.75,0,NIFTY 50
2015-11-20 00:00:00+05:30,7841.9,7906.95,7817.8,7856.55,0,NIFTY 50
2015-11-23 00:00:00+05:30,7869.5,7877.5,7825.2,7849.25,0,NIFTY 50
2015-11-24 00:00:00+05:30,7837,7870.35,7812.65,7831.6,0,NIFTY 50
2015-11-26 00:00:00+05:30,7837.15,7897.1,7832,7883.8,0,NIFTY 50
2015-11-27 00:00:00+05:30,7910.6,7959.3,7879.45,7942.7,0,NIFTY 50
2015-11-30 00:00:00+05:30,7936.25,7966,7922.8,7935.25,0,NIFTY 50
2015-12-01 00:00:00+05:30,7958.15,7972.15,7934.15,7954.9,0,NIFTY 50
2015-12-02 00:00:00+05:30,7976.7,7979.3,7910.8,7931.35,0,NIFTY 50
2015-12-03 00:00:00+05:30,7902.3,7912.3,7853.3,7864.15,0,NIFTY 50
2015-12-04 00:00:00+05:30,7817.6,7821.4,7775.7,7781.9,0,NIFTY 50
2015-12-07 00:00:00+05:30,7816.55,7825.4,7746.05,7765.4,0,NIFTY 50
2015-12-08 00:00:00+05:30,7738.5,7771.25,7685.45,7701.7,0,NIFTY 50
2015-12-09 00:00:00+05:30,7695.5,7702.85,7606.9,7612.5,0,NIFTY 50
2015-12-10 00:00:00+05:30,7643.3,7691.95,7610,7683.3,0,NIFTY 50
2015-12-11 00:00:00+05:30,7699.6,7703.05,7575.3,7610.45,0,NIFTY 50
2015-12-14 00:00:00+05:30,7558.2,7663.95,7551.05,7650.05,0,NIFTY 50
2015-12-15 00:00:00+05:30,7659.15,7705,7625.1,7700.9,0,NIFTY 50
2015-12-16 00:00:00+05:30,7725.25,7776.6,7715.75,7750.9,0,NIFTY 50
2015-12-17 00:00:00+05:30,7783.05,7852.9,7737.55,7844.35,0,NIFTY 50
2015-12-18 00:00:00+05:30,7828.9,7836.15,7753.35,7761.95,0,NIFTY 50
2015-12-21 00:00:00+05:30,7745.65,7840.75,7733.45,7834.45,0,NIFTY 50
2015-12-22 00:00:00+05:30,7829.4,7846.3,7776.85,7786.1,0,NIFTY 50
2015-12-23 00:00:00+05:30,7830.45,7871.45,7826.1,7865.95,0,NIFTY 50
2015-12-24 00:00:00+05:30,7888.75,7888.75,7835.5,7861.05,0,NIFTY 50
2015-12-28 00:00:00+05:30,7863.2,7937.2,7863,7925.15,0,NIFTY 50
2015-12-29 00:00:00+05:30,7929.2,7942.15,7902.75,7928.95,0,NIFTY 50
2015-12-30 00:00:00+05:30,7938.6,7944.75,7889.85,7896.25,0,NIFTY 50
2015-12-31 00:00:00+05:30,7897.8,7955.55,7891.15,7946.35,0,NIFTY 50
2016-01-01 00:00:00+05:30,7938.45,7972.55,7909.8,7963.2,0,NIFTY 50
2016-01-04 00:00:00+05:30,7924.55,7937.55,7781.1,7791.3,0,NIFTY 50
2016-01-05 00:00:00+05:30,7828.4,7831.2,7763.25,7784.65,0,NIFTY 50
2016-01-06 00:00:00+05:30,7788.05,7800.95,7721.2,7741,0,NIFTY 50
2016-01-07 00:00:00+05:30,7673.35,7674.95,7556.6,7568.3,0,NIFTY 50
2016-01-08 00:00:00+05:30,7611.65,7634.1,7581.05,7601.35,0,NIFTY 50
2016-01-11 00:00:00+05:30,7527.45,7605.1,7494.35,7563.85,0,NIFTY 50
2016-01-12 00:00:00+05:30,7587.2,7588.3,7487.8,7510.3,0,NIFTY 50
2016-01-13 00:00:00+05:30,7557.9,7590.95,7425.8,7562.4,0,NIFTY 50
2016-01-14 00:00:00+05:30,7467.4,7604.8,7443.8,7536.8,0,NIFTY 50
2016-01-15 00:00:00+05:30,7561.65,7566.5,7427.3,7437.8,0,NIFTY 50
2016-01-18 00:00:00+05:30,7420.35,7463.65,7336.4,7351,0,NIFTY 50
2016-01-19 00:00:00+05:30,7381.8,7462.75,7364.15,7435.1,0,NIFTY 50
2016-01-20 00:00:00+05:30,7357,7470.9,7241.5,7309.3,0,NIFTY 50
2016-01-21 00:00:00+05:30,7376.65,7398.7,7250,7276.8,0,NIFTY 50
2016-01-22 00:00:00+05:30,7355.7,7433.4,7327.6,7422.45,0,NIFTY 50
2016-01-25 00:00:00+05:30,7468.75,7487.15,7421.2,7436.15,0,NIFTY 50
2016-01-27 00:00:00+05:30,7469.6,7477.9,7419.7,7437.75,0,NIFTY 50
2016-01-28 00:00:00+05:30,7426.5,7468.85,7409.6,7424.65,0,NIFTY 50
2016-01-29 00:00:00+05:30,7413.35,7575.65,7402.8,7563.55,0,NIFTY 50
2016-02-01 00:00:00+05:30,7589.5,7600.45,7541.25,7555.95,0,NIFTY 50
2016-02-02 00:00:00+05:30,7566.65,7576.3,7428.05,7455.55,0,NIFTY 50
2016-02-03 00:00:00+05:30,7392.45,7419.4,7350.3,7361.8,0,NIFTY 50
2016-02-04 00:00:00+05:30,7411.45,7457.05,7365.95,7404,0,NIFTY 50
2016-02-05 00:00:00+05:30,7418.25,7503.15,7406.65,7489.1,0,NIFTY 50
2016-02-08 00:00:00+05:30,7489.7,7512.55,7363.2,7387.25,0,NIFTY 50
2016-02-09 00:00:00+05:30,7303.95,7323.45,7275.15,7298.2,0,NIFTY 50
2016-02-10 00:00:00+05:30,7264.3,7271.85,7177.75,7215.7,0,NIFTY 50
2016-02-11 00:00:00+05:30,7203.6,7208.65,6959.95,6976.35,0,NIFTY 50
2016-02-12 00:00:00+05:30,7023.65,7034.8,6869,6980.95,0,NIFTY 50
2016-02-15 00:00:00+05:30,7057.35,7182.8,7056.8,7162.95,0,NIFTY 50
2016-02-16 00:00:00+05:30,7201.25,7204.65,7037.7,7048.25,0,NIFTY 50
2016-02-17 00:00:00+05:30,7058.85,7123.7,6960.65,7108.45,0,NIFTY 50
2016-02-18 00:00:00+05:30,7177.4,7215.1,7127.85,7191.75,0,NIFTY 50
2016-02-19 00:00:00+05:30,7170.55,7226.85,7145.95,7210.75,0,NIFTY 50
2016-02-22 00:00:00+05:30,7208.85,7252.4,7200.7,7234.55,0,NIFTY 50
2016-02-23 00:00:00+05:30,7240.3,7241.7,7090.7,7109.55,0,NIFTY 50
2016-02-24 00:00:00+05:30,7075,7090.8,7009.75,7018.7,0,NIFTY 50
2016-02-25 00:00:00+05:30,7029.85,7034.2,6961.4,6970.6,0,NIFTY 50
2016-02-26 00:00:00+05:30,7039.3,7052.9,6985.1,7029.75,0,NIFTY 50
2016-02-29 00:00:00+05:30,7050.45,7094.6,6825.8,6987.05,0,NIFTY 50
2016-03-01 00:00:00+05:30,7038.25,7235.5,7035.1,7222.3,0,NIFTY 50
2016-03-02 00:00:00+05:30,7321.7,7380.35,7308.15,7368.85,0,NIFTY 50
2016-03-03 00:00:00+05:30,7429.55,7483.95,7406.05,7475.6,0,NIFTY 50
2016-03-04 00:00:00+05:30,7505.4,7505.9,7444.1,7485.35,0,NIFTY 50
2016-03-08 00:00:00+05:30,7486.4,7527.15,7442.15,7485.3,0,NIFTY 50
2016-03-09 00:00:00+05:30,7436.1,7539,7424.3,7531.8,0,NIFTY 50
2016-03-10 00:00:00+05:30,7545.35,7547.1,7447.4,7486.15,0,NIFTY 50
2016-03-11 00:00:00+05:30,7484.85,7543.95,7460.6,7510.2,0,NIFTY 50
2016-03-14 00:00:00+05:30,7542.6,7583.7,7515.05,7538.75,0,NIFTY 50
2016-03-15 00:00:00+05:30,7535.85,7545.2,7452.8,7460.6,0,NIFTY 50
